,名称,歌单id,歌单介绍,创建者id,创建者昵称,创建日期,播放次数,收藏量,转发量,评论数,歌单长度,tag1,tag2,tag3
0,炸翻全场Freestyle说唱伴奏/Rap Beat,6720882647,"介绍：
今天你Freestyle了吗
",3372680209,说唱少女101,2021-04-20,56652,446,5,0,50,说唱,电子,午休
0,超好听的rap说唱歌单,6774385544,"介绍：
我很燥
",644434784,对生活比个yeah,2021-05-26,77177,910,2,3,91,华语,说唱,流行
0,那奇沃夫 『WOLF GANG』,5206468327,"介绍：
Narchy Wolf(那奇沃夫)
WOLF GANG WORD

",1563436052,emoboydoncry,2020-08-28,42947,340,1,3,43,说唱,nan,nan
0,姜云升/沙一汀EL/夏之禹/法老/TY,7021698291,"介绍：
“宁愿当代hiphop文化深埋于地下 也不愿它开出畸形的花”
",629252613,有点小煩恼i,2021-10-15,36299,2976,4,2,69,说唱,R&B/Soul,另类/独立
0,灵 魂 无 趣,6684402732,"介绍：
总有神明会带着星光成为你的救赎
",358496707,柔劫,2021-03-29,34967,6247,分享,0,49,说唱,孤独,nan
0,和风&匪帮trap 炸翻你的耳膜,2840884575,"介绍：
Trap是90年代早期在美国南部形成的一种嘻哈音乐，是一种炫酷、街头、随性的嘻哈音乐，特点在沉重的808鼓，2倍、3倍加速或连续奏出的hi-hats（踩镲），以及用铜管乐器、木管乐器、键盘乐器创造出如电影插曲...
",255967454,GOCHEN4L,2019-06-13,492053,7597,145,51,369,说唱,欧美,电子
0,rapper说情话!藏在宇宙星河里的浪漫,2834027258,"介绍：
前方高能预警！rapper 要开始说情话啦，这份高甜的rap合集请注意查收。
希望你的梦里有甜甜的大白兔奶糖，有不会融化的草莓冰淇淋，有温度刚好的安慕希，有刚新鲜出炉的大肉包，有新鲜的苹果汁，有黏黏的香...
",346769611,顾柒柒不难过,2019-06-08,2093266,29480,314,141,346,浪漫,说唱,华语
0,猜猜午夜蠕动子巡演唱啥,5345660857,"介绍：
封面cr weibo：wtswrch
【杭州站部分曲目已添加】【宝藏山官方放出曲目已添加】让我来复习or预习一下午夜蠕动子们的歌吧，已经迫不及待想要见你们啦～
不够全毕竟还有好多歌比如代表性的“丢掉！你手里的成...
",81481324,yuanbaolee,2020-11-22,44312,598,30,15,37,说唱,华语,综艺
0,北京PH歌单 陆续更新中,6795625169,,295614710,不知名老J,2021-06-07,11229,222,10,0,191,说唱,nan,nan
0,饶 舌 情 歌 ,5363668156,"介绍：
- 持续更新- 

“科学研究表示 经常饶舌大幅度提高接吻水平”

非营利 投稿听质量 凭本事获得尊重 而不是钞能力

Full Respect for all of my followers !!

评论区病友交流 cpdd 干嘛都可 别举报封面!!

...
",396664333,CreepyCreepyCreepy,2020-12-04,2726715,45387,2926,486,293,另类/独立,说唱,华语
0,听好我的押韵，你的耳朵准备怀孕,931640179,"介绍：
给你们最好的宝藏
",563157830,LIN-Double77,2017-09-24,2587905,32655,231,151,131,说唱,nan,nan
0,她像是含苞待放的花骨朵儿,2326852397,"介绍：
我不藏爱 我要把我想念的人公之于众 这场勇者游戏我要当勇者
",1470704489,暴雨淋在圣诞节,2018-07-22,2463203,29863,368,234,64,说唱,华语,nan
0,姜云升全网绝对最全最高质量原声歌单,6722912887,"介绍：
均为姜云升原声 创建这个歌单目的是为了大家更好的了解姜云升及其歌曲
下架的 没上的 能找到的 都收藏进来啦！自认为全网最全歌单）
歌单内《丧》为下首专辑的intro 绝对比其他歌单全，相信我
喜欢就收藏 ...
",1565364155,姜云升要谦虚o,2021-04-22,1482982,29111,329,78,201,华语,说唱,nan
0,做最狠的rapper说最甜的话,6840544635,"介绍：
rapper们那心直口快的性格导致了他们的情话也总是让人感觉到那么真实，也许少了一些奢华的设计，但也足以让你感受到最深层次的感动。
",335703712,苏方一杰,2021-07-03,1211180,12737,2989,30,56,华语,说唱,浪漫
0,别见 别想 别喜欢,2991267069,"介绍：
你坠入星河却不知苍苍人间再难遇我
",126913104,TWENTY-Y,2019-09-19,729618,10787,789,447,184,说唱,伤感,思念
0,超炸说唱伴奏（free beat）,2444167008,"介绍：
放开了玩就完事了！
注意：如需使用beat请点进歌词或评论按照制作人要求做！
beat使用详情请咨询其制作人！
",337653295,free弗利dom,2018-09-30,2397347,28617,348,72,990,说唱,华语,世界音乐
0,R&B旋律or超前new wave beat 刺激你的flow,6660354159,"介绍：
欢迎投稿——投稿请私信
欢迎交流——交流请私信
欢迎合作——合作请私信
",1287308149,emoboi3,2021-03-14,1108650,8207,11,9,152,说唱,R&B/Soul,nan
0,说唱伴奏｜适合写歌的Rap Beat,5097639430,"介绍：
做好歌首先要用好beat，但是我发现很多人不知道怎么分辨beat好坏。
那就先从这个歌单开始，我选进来的都必是乐理过硬的制作人，用来出歌准没错。（每个制作人使用规则不同，出歌前认真看，别侵权）
听到bo...
",327703458,--WINGYEE--,2020-07-06,573693,13131,2030,9,755,说唱,nan,nan
0,超舒服的说唱伴奏（Rap Beat）,2787072920,"介绍：
最好听（舒服）的beat，都是用最简单的制作手法！尊重每一位制作人！
Ps.封面来自互联网，侵删
",1322246346,乔治不开心,2019-05-06,631625,10542,129,48,231,说唱,华语,流行
0,说唱伴奏|RAP BEAT,5307311750,"介绍：
真正好beat / 国内最有真材实料的beatmakers都在这
",449480790,GOATTA,2020-10-27,507683,11534,3581,4,371,电子,说唱,R&B/Soul
0,【Free Beat】优质免费伴奏收录,5452076663,"介绍：
每日更新优质Free Beat 投稿请私信 使用伴奏请遵守Beatmaker的规定
",378343739,沉默旅人x,2021-01-07,603290,2480,20,61,652,说唱,R&B/Soul,爵士
0,尽情享受说唱rap的乐趣,6590733655,"介绍：
rap联盟，欢迎加入
",3894361304,银河系distance,2021-01-31,632266,4308,108,1,81,摇滚,电子,说唱
0,中国有HipHop 你 有 个 野 妈,2674261739,"介绍：
私人歌单
( .-. ) ( :l ) (._.) ( l: )( .-. )

（奶奶的tz长到我xp上了小精灵私密马赛我顶不住了哦哦哦哦哦）（！！）

“我说不浪漫是种罪名”
",1387177536,爱的下等马,2019-02-18,304868,2988,46,67,606,浪漫,说唱,华语
0,「hiphop」必听曲目 跟着摇就完事了,5286621454,"介绍：
专注于收录中文说唱必听曲目（考试必考）
",550574646,Eleven-Z_,2020-10-13,308182,2582,128,9,82,华语,说唱,驾车
0,精选Free.beat合集各种说唱风格伴奏,4860854188,"介绍：
每位beat maker 制作出的beat都希望rapper使用写出一个好的故事
",1977669760,NiuLai_Studio,2020-02-13,272393,3491,23,8,464,说唱,R&B/Soul,伤感
0,[ 广东最火 90后说唱代表作 ],3100325656,"介绍：
全网最好听的90后rap歌手代表，持续更新，记得收藏哟~
",493584196,嘻哈音乐站台台长,2019-12-01,142437,1080,4,2,55,华语,说唱,90后
0,【R&B说唱】欧美R&B中文R&B hiphop说唱歌单,2582733619,"介绍：
优秀的中文说唱作品，马思唯，刘聪
",1626721546,kyrielong8,2019-01-01,184202,3340,43,11,69,华语,说唱,酒吧
0,「说唱BEAT」说唱伴奏，rap beat收录,5240443614,"介绍：
本歌单收录的所有伴奏请按规则使用，具体的使用规则请详细阅读歌词内容或联系作者！！！
",1680291771,小熊软糖软绵绵的,2020-09-17,95628,1851,10,1,131,轻音乐,说唱,流行
0,小众宝藏Rap也请你听好！,5145917131,"介绍：
收录的都是我和我朋友们的歌
虽然不一定符合你的胃口
但还是期待能有更多人听到！！！
",453821182,帅的SHT,2020-07-28,122726,1048,7,8,34,说唱,华语,nan
0,鬼卞【全收录】鬼卞不朽,2517310690,"介绍：
【目前全收录】

鬼老师！
这辈子有一个大哥就心满意足了

众生入座，鬼卞不朽
",528994385,孟颀Kyra,2018-11-17,98585,1942,20,9,89,华语,说唱,摇滚
0,「说唱听我的2020」原曲合集更新完结,5019939450,"介绍：
「说唱听我的」让Hiphop自己说了算，将记录新生代说唱歌手在一次次作品对决、舞台呈现之后，成长为新一代说唱榜样的全部历程。

更新进度：完结
",299045826,PlusFeng,2020-05-15,238504,1654,8,8,125,华语,说唱,影视原声
0,国潮·古风·江湖·说唱·嘻哈·电音,4898758515,,2134863958,seyyyyyi,2020-03-05,93192,1977,13,6,114,说唱,古风,电子
0,赵辰龙的小号们,4907634935,"介绍：
让你开小号 都给你翻出来！
",328325713,余烬Y-King,2020-03-10,78059,1120,6,24,73,华语,说唱,nan
0,男女合唱Rap,2683885415,"介绍：
好的说唱+好的副歌=好的音乐
～～～～～～～～～～～～～～
男Rapper＋女Rapper＝Rapstar
",338589544,薯条Eric,2019-02-25,179716,1705,21,13,419,华语,说唱,nan
0,R&B「中文说唱」旋律控-说唱叙事,2246029783,"介绍：
收藏最宝藏的说唱旋律
",121872884,戴草帽的香克斯,2018-05-29,1174388,12445,87,12,97,流行,说唱,R&B/Soul
0,- Rap（压 马 路）,5295292555,"介绍：
不客观目录，喜欢就多听点，纯属个人喜好
",449479492,3shMoneyAp,2020-10-19,1564164,23553,597,18,509,说唱,欧美,流行
0,国产嘻哈 | 了解一下这班狙击手,6666626727,"介绍：
想要狙击他们但可能还太嫩， 所以谢谢你们给的所有羡慕嫉妒恨
",1463347797,太合音乐集团,2021-03-18,57400,172,5,1,32,说唱,酒吧,兴奋
0,Chinese drill(中国的drill),5217881925,"介绍：
这几年的中文说唱进步太快，紧跟潮流了
Drill music虽然已经存在有一段时间，但一直局限于「纽约、芝加哥」等区域。在最近几年，才经过「pop smoke、Chief Keef」等rapper的发扬光大，成为世界范围内流行的...
",412653119,MEMBERSONLY-,2020-09-03,83414,547,6,19,192,说唱,华语,兴奋
0,【FREE BEAT】免费高质量说唱伴奏BEAT,5134190340,"介绍：
这里是国内优秀制作人提供的免费说唱伴奏！

1、歌单持续更新完全免费优质的说唱beat

2、投稿歌单：各大BeatMaker只需私信我会进行审核就可以加入歌单、并且需要转发动态（初期需推广）

3、获取伴奏方式...
",278891973,BECU_MUSIC接混音编曲,2020-07-21,198536,2764,58,22,159,说唱,R&B/Soul,电子
0,rapper说情话┃旋律说唱┃甜甜的宝藏女孩必备,5334020451,"介绍：
·优质精选|蜜糖般的旋律
·作为宝藏女孩你一定会爱上的歌单
·甜甜的旋律似春风拂面，轻轻撩动你的耳膜
·各大走心Rapper们倾情献唱
让旋律在你心中尽情绽放
·可以投稿你喜爱的作品
歌单大大会认真评选哦
",1605617325,JossJoy,2020-11-14,3340800,44442,12206,94,88,说唱,浪漫,流行
0,自嗨必备||200首优质HipHop歌曲精选,5003037677,"介绍：
在家无聊吗？
来一首好的HipHop歌曲解乏吧！

遇到困难了吗？
来一首好的HipHop歌曲放松放松心情吧！

陷入歌荒了吗？
来一首好的HipHop歌曲加入你的心动列表吧！

从多于三千首的合集中精选出的二百首Hip...
",516122350,JealousBoy,2020-05-04,310748,4419,52,18,187,欧美,说唱,流行
0,【甜系说唱】想和你陷入浪漫的无限循环,5432222238,"介绍：
我不会去陶白白那里搜你的星座，我会花大把的时间去慢慢的了解你，一个作为独立个体的你（这段话摘自某社交软件）
这个歌单里可能有那么几首歌不算是甜甜的情歌rap 但歌词很好
大家可以在评论里写下自己想...
",1461112363,贝塔芝麻,2020-12-29,970181,14335,404,55,194,浪漫,说唱,华语
0,说唱联盟 |就是要听rap,6986121562,"介绍：
喜欢与相处不同，明明两人，相互爱慕，可相处下来发现你们不合适，但却不想留遗憾，终是无可奈何
",2103598038,在你的心里走了,2021-09-24,188003,1836,1,4,85,华语,浪漫,说唱
0,「新生代」蒙古说唱,4964806727,"介绍：
封面是；蒙古国 Uka 和 Don Dior 

蒙古说唱 新秀
Don Dior，Vandebo，Thunder Z，Ginjin，Maaraa，Roockie.，Fla，AM-C，Mrs M，Loce，168，Wolfizm，Wondha Mountain
",378028169,BaynErhet,2020-04-12,70000,1259,15,3,289,说唱,民族,世界音乐
0,【HipHop】持续更新,3198506557,"介绍：
Hiphop=生活 放松全身 释放压力
",1453371896,Kv31,2020-01-18,82906,1453,206,1,175,欧美,说唱,流行
0,rapper的情话，是你永远猜不透的谜语,6636093831,"介绍：
来评论区写下你们的甜蜜日记
",1765683924,71192_,2021-02-26,1150257,11949,92,102,354,华语,说唱,流行
0,少年说唱企划2021（持更）,4898227046,"介绍：
《少年说唱企划》，仅限18到24岁年轻选手参与，今年节目将打造RapStar。通过成立说唱经纪公司，与业界知名且专业的合伙人共同开展、发掘、培养说唱新人。

“颠覆传统说唱歌手的成长路径，打造出属于Z世代...
",558975871,2ootskool,2020-03-05,601106,7404,49,72,158,说唱,华语,综艺
0,爱奇艺少年说唱企划2021【持续更新】,6902990686,"介绍：
少年说唱企划最全合集，持续更新！
",513946110,如果我不说唱了,2021-08-06,97829,766,5,3,157,华语,说唱,综艺
0,说唱|甜甜的恋爱正在向你奔赴,7062374713,"介绍：
甜甜的恋爱正在向你奔赴
",1405837572,芒果是狗狗,2021-11-10,121933,26,107,0,79,说唱,浪漫,治愈
0,今天从说唱开始,5184598917,"介绍：
我寻找的是灵魂伴侣 不只过一夜。
",614358628,常听她们说,2020-08-16,329673,3789,144,30,81,流行,说唱,治愈
0,神仙rapper们唱的神仙rap~,2850487441,"介绍：
神仙说唱
宝藏rap
主打情歌
全部都很耐听！
最好晚上别听哦
会上头哈哈
有好听的rap想投稿的bb私信我哦
目前只接受很甜的情歌投稿！！！
也暂不接受毛遂自荐 因为已经接纳好多啦
不好意思咯
最后！麻烦跟我...
",1526403694,Kotaku_,2019-06-19,824639,11030,89,38,522,说唱,R&B/Soul,流行
0,甜甜的Rap恋爱歌单,6929425879,"介绍：
风记得我的爱.
",3251614159,在逃公主齐齐,2021-08-21,532,9,分享,0,81,浪漫,说唱,nan
0,灵魂伴侣姜云升,2623526205,"介绍：
“喜欢姜云升就是同龄的女孩子喜欢的男生在球场挥洒汗水而我的男孩在地下八英里诉说他的曾经”

-
关于姜云升

个人
1.1996年出生阳历6月1日阴历四月十六双子座
2.云南昆明人
3.是Battle MC
4.拥有道士证的...
",1513036920,赴锦程,2019-01-13,699374,19196,248,159,64,华语,说唱,nan
0,做个温柔的人。,2196801832,"介绍：
希望今后的生活多的是不需要理由的快乐.
",480336984,_空歡喜a_,2018-04-22,55686,300,6,2,292,说唱,夜晚,思念
0,「说唱hiphop 」无限循环,3029459640,"介绍：
听一首正能量的hiphop谈一场轰轰烈烈的恋爱！
",316714217,嘻哈收音机,2019-10-14,22628124,140000,2528,380,693,说唱,R&B/Soul,华语
0,「说唱hiphop 【中文精选】Made in China,7086586403,"介绍：
喜欢的宝宝点个收藏会持续更新可以接受推广与合作
",484356241,-烦恼的蒙太奇-,2021-11-24,154709,13807,19,4,679,华语,流行,说唱
0,EMO|午夜悲伤情绪收容所,7062679024,"介绍：
午夜悲伤情绪收容所
",1624765852,奇多爸,2021-11-11,129005,33,102,4,76,说唱,流行,伤感
0,中文rap （法老与小娇妻马思唯的走心歌单）,832595290,"介绍：
站在金字塔顶端的法老和他的小娇妻马思唯
不定时更新添加歌曲 黑怕无止境
中国纯正hiphop 中文各类风格
",341922132,肆夏无人,2017-07-31,6230296,80841,724,523,638,说唱,华语,治愈
0,正宗好货 | 请打开随机播放收听,2155383482,"介绍：
纯正好货哈（持续更新）
歌单前三位可能会有推广，请理解
喜欢的请收藏关注一波，谢谢啦
也欢迎大家投稿
",599886480,3岁不是坏男孩,2018-03-24,1910470,35113,529,304,582,说唱,欧美,驾车
0,My nonsense,6959864827,"介绍：
Tell me what is free and easy?
",381498962,DoubleS帅帅,2021-09-08,22825,130,分享,0,10,华语,说唱,nan
0,情话 Rapper 收获你的少女心,2894678520,"介绍：
实验证明Hip-hop很容易收获少女心 Skr…
",1854050928,Doki少女鹿安然,2019-07-22,989153,10350,105,31,144,华语,流行,说唱
0,高质量情歌RaP,5334699053,"介绍：
适合随机播放
",1660006246,等到那个女孩了,2020-11-14,57593,791,5,2,502,说唱,浪漫,华语
0,高质量免费说唱伴奏/FreeBeat/RapBeat,5274620886,"介绍：
欢迎大家使用，务必遵守使用规则。
欢迎制作人投稿质量优先
",3883298960,DIVINE_MUSIC,2020-10-05,43292,804,124,1,70,华语,说唱,夜晚
0,那些好听到爆炸的说唱啊,2477863140,"介绍：
我们都在奔赴各自不同的人生中忙碌.
",406730196,我没有熬夜,2018-10-20,1775931,25989,200,100,322,华语,说唱,夜晚
0,伤感说唱 | 眼泪它不会说谎,5267494165,"介绍：
输给时间 
败给距离 
很俗也很真实

希望你能过得比我好……
",1920909079,一片孤叶行舟,2020-10-02,761362,6023,1474,16,48,华语,流行,说唱
0,说唱精选‖emo旋律励志炸都喜欢不纠结风格,3036328969,"介绍：
说唱的很多风格我都很喜欢
好听的歌曲也不一定需要999+1w+
歌单收录说唱各种风格
炸的 emo的 旋律的 励志的 等
只要是高质量的歌曲都会收录
欢迎投稿高质量歌曲
发觉那些不知名rapper的歌曲

",581839272,孟琦爱吃辣,2019-10-19,13242559,85300,2180,36,208,华语,说唱,伤感
0,欧美说唱「令 人 上 头 的 hip-hop 艺 术」,6885030145,"介绍：
歌荒的可以收藏 

良心好歌不容错过 持续更新 欢迎评论

p.s 评论区可以推荐 我会看的 谢谢了哈哈

封面：88rising
",1585759168,AlvaroSoler_Official,2021-07-27,348283,5387,91,21,70,欧美,说唱,流行
0,“精神刺客” Kc,2565213513,"介绍：
我也是他的爱好者之一
",567303655,心也漫漫,2018-12-20,474464,8476,94,142,70,说唱,性感,nan
0,「韩国黑泡」嘻哈文化大热 绝非空穴来风,5453650077,"介绍：
对于嘻哈 总会有人存在误会和曲解
“太吵了”
“没什么营养 歌词还听不清”

但泡人的嘻哈精神
细细品味后 又有谁不会真香呢

南韩除K-POP文化外 现如今嘻哈文化的盛行也已不容小觑
各类综艺节目层出不穷 ...
",276378013,derAugensternx,2021-01-08,180191,2716,35,52,68,韩语,说唱,nan
0,rap伴奏！免费用–,2721633452,"介绍：
★
需要投稿的可以联系我
",1402795052,Begita-,2019-03-23,94435,1308,18,5,1171,说唱,流行,电子
0,『全收录』ヒプノシスマイク-D.R.B-催眠麦克风,3131480188,"介绍：
《催眠麦克风》系列，日文原名《ヒプノシスマイク–Division Rap Battle-》，是由KING RECORDS、OTOMATE、EVIL LINE RECORDS、IDEA FACTORY共同合作在2017年9月推出的声优RAP企划。

在架空的世界背景下，...
",1725694469,凛月輝_Rirura,2019-12-22,2143313,46889,504,144,142,日语,ACG,说唱
0,怦然心动丨 颜嗓俱佳的rapper,4879610964,"介绍：
k-pop作品里总是有丰富多彩的合作曲。说到风格的混搭。尤其引人注目的就是人气主唱们与 rapper的合作,本单盘点了部分韩团主唱、solo歌手与 rapper们的作品~持续更新敬请期待
",116783283,HW98_,2020-02-23,376999,4099,63,113,218,韩语,说唱,R&B/Soul
0,Hip-hop | 少女心狙击手,2340739428,"介绍：
""因为喜欢你 
我的少女心有一万吨""
",330932370,迟到情书,2018-07-31,27543546,410000,5099,725,193,华语,说唱,浪漫
0,DRB-ヒプノシスマイク-公式（持续更新）,2311480037,"介绍：
音楽原作キャラクターラッププロジェクト『ヒプノシスマイク』1st Full ALBUM 発売中5th2020年3/28.29メットライフドーム過去の WEB 記事はファボ覧に

*中王区*

±東方天乙統女OTOME TOHOTEN
CV：小林ゆう...
",587531866,万事胜意_鸦,2018-07-12,1748109,29329,527,245,142,日语,兴奋,说唱
0,霓虹说唱° 东瀛武士的吟唱,6897440895,"介绍：
是夜，潮湿的小酒馆迎来了一群不速之客，他们身着武士服，手持一把武士刀，嘴里哼着不知名的潮式Rap

整理完成：8.6
",536648815,寻觅维恩斯,2021-08-04,1981,72,2,1,88,日语,说唱,兴奋
